Date	URL	Anchor text	Engine	Type	DoFollow Link	I	Links (int)	Links (ext)	Project	Link URL	Live Check	IP	Google PageRank	Login	Password	E-Mail	Country	IP
2025-01-15 03:41	http://btm.bookpage.ir/redirect-to/?redirect=https://indic.cz/	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz/	2025-01-15 03:41	46.4.227.186	0				Iran	46.4.227.186
2025-01-15 07:05	http://bumpnt.com/xtenzeplus563525	[empty]	General Blogs	Blog Comment		0	50	0	indic.cz	https://indic.cz/	2025-01-15 07:05	144.202.124.110	0				United States	144.202.124.110
2025-01-15 02:06	http://burstyourseo.com/adserver/www/delivery/ck.php?ct=1&oaparams=2__bannerid=1264__zoneid=53__cb=91c220c132__oadest=https://indic.cz/	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz/	2025-01-15 02:06	37.187.135.97	0				Turkey	37.187.135.97
2025-01-15 13:52	http://businessmama-online.com/bitrix/redirect.php?goto=http://inumoaruke.jp/newpage20060530.shtml	Web	General Blogs	Blog Comment	X	1	4	13	indic.cz	https://indic.cz/	2025-01-15 13:52	185.74.252.17	2				Germany	185.74.252.17
2025-01-15 02:06	http://buxieba.six168.com/images/common/https://indic.cz/	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz/	2025-01-15 02:06	60.199.107.145	2				Taiwan	60.199.107.145
2025-01-15 03:40	http://bytecity.ru/bitrix/rk.php?goto=https://indic.cz/	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz/	2025-01-15 03:40	80.250.64.61	3				Russian Federation	80.250.64.61
2025-01-16 01:06	http://c.daum7.net/bbs/board.php?bo_table=free&wr_id=1487888	slot online	GnuBoard	Article		1	65	2	indic.cz	https://indic.cz/	2025-01-16 01:06	104.21.64.1	0					104.21.64.1
2025-01-15 01:55	http://c3xuangiang.edu.vn/index.php?language=vi&nv=news&nv_redirect=aHR0cHM6Ly9pbmRpYy5jei8&nvvithemever=d	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz/	2025-01-15 01:55	123.30.185.160	0				Viet Nam	123.30.185.160
2025-01-15 02:35	http://cadburycandy.com/__media__/js/netsoltrademark.php?d=indic.cz	Indic.cz	URL Redirect	URL Shortener	X	1	0	2	indic.cz	http://indic.cz	2025-01-15 02:35	199.191.50.185	0				Virgin Islands (British)	199.191.50.185
2025-01-15 17:54	http://cafe-am-hebel.de/veranstaltungen/greenwood_ben_meech_robin_perks/	slot resmi	General Blogs	Blog Comment		1	506	541	indic.cz	https://indic.cz/	2025-01-15 17:54	217.160.0.195	0				Germany	217.160.0.195
2025-01-15 01:48	http://cafecantante.com/__media__/js/netsoltrademark.php?d=indic.cz	Indic.cz	URL Redirect	URL Shortener	X	1	0	2	indic.cz	http://indic.cz	2025-01-15 01:48	208.91.197.128	0				Virgin Islands (British)	208.91.197.128
2025-01-15 02:33	http://camelhispanic.us/__media__/js/netsoltrademark.php?d=indic.cz	Indic.cz	URL Redirect	URL Shortener	X	1	0	2	indic.cz	http://indic.cz	2025-01-15 02:33	208.91.197.27	0				United States	208.91.197.27
2025-01-15 18:12	http://camsexetera.com/openx/www/delivery/ck.php?ct=1&oaparams=2__bannerid=4__zoneid=1__cb=af0f714c7a__oadest=http://admaro.com.pl/2014/06/01/pellentesque-dictum/	slot gacor	General Blogs	Blog Comment		1	59	76	indic.cz	https://indic.cz/	2025-01-15 18:12	64.59.102.203	0				United States	64.59.102.203
2025-01-15 03:33	http://carma-tuning.ru/bitrix/rk.php?id=17&site_id=s1&event1=banner&event2=click&goto=https://indic.cz/	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz/	2025-01-15 03:33	217.112.33.44	0				Russian Federation	217.112.33.44
2025-01-15 02:01	http://carmelocossa.com/stats/link_logger.php?url=https://indic.cz/	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz/	2025-01-15 02:01	195.88.7.163	0				Italy	195.88.7.163
2025-01-15 01:49	http://carolinabankers.info/__media__/js/netsoltrademark.php?d=indic.cz	Indic.cz	URL Redirect	URL Shortener	X	1	0	2	indic.cz	http://indic.cz	2025-01-15 01:49	208.91.197.39	0				Virgin Islands (British)	208.91.197.39
2025-01-15 15:05	http://carolinestanford.com/jumpto.aspx?url=http://e-reading-lib.com/outside.php%3Furl=translate.google.fr/translate%3Fu=http://sada-color.maki3.net/bbs/bbs.cgi%3Fpage=0&ar=27&detai	[empty]	General Blogs	Blog Comment		0	23	14	indic.cz	https://indic.cz/?_x_tr_sl=auto&_x_tr_tl=fr&_x_tr_hl=fr&_x_tr_sch=http	2025-01-15 15:05	87.127.149.101	0				United Kingdom	87.127.149.101
2025-01-15 10:59	http://carvis.kr/bbs/board.php?bo_table=free&wr_id=25277	situs slot	GnuBoard	Article		1	69	10	indic.cz	https://indic.cz/	2025-01-15 10:59	182.162.216.105	0				South Korea	182.162.216.105
2025-01-16 22:27	http://caskod.co.kr/board/bbs/board.php?bo_table=qna&wr_id=18324	slot gacor 4D	GnuBoard	Article	X	1	10	3	indic.cz	https://indic.cz/	2025-01-16 22:27	211.40.221.94	0				South Korea	211.40.221.94
2025-01-15 02:32	http://cast.ru/bitrix/rk.php?goto=https://indic.cz/	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz/	2025-01-15 02:32	92.53.96.102	5				Russian Federation	92.53.96.102
2025-01-15 01:48	http://catherineannthompson.com/__media__/js/netsoltrademark.php?d=indic.cz	Indic.cz	URL Redirect	URL Shortener	X	1	1	2	indic.cz	http://indic.cz	2025-01-15 01:48	172.67.130.180	0					172.67.130.180
2025-01-15 08:24	http://catx00x.hypermart.net/cgi-bin/mkaki0864c/mkakikomitai.cgi	[empty]	General Blogs	Blog Comment		1	1	21	indic.cz	https://indic.cz/	2025-01-15 08:24	38.113.1.151	3				United States	38.113.1.151
2025-01-15 02:12	http://cbdd32.ru/bitrix/rk.php?goto=https://indic.cz/	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz/	2025-01-15 02:12	92.53.96.221	3				Russian Federation	92.53.96.221
2025-01-15 01:49	http://cc-montessori.org/__media__/js/netsoltrademark.php?d=indic.cz	Indic.cz	URL Redirect	URL Shortener	X	1	0	2	indic.cz	http://indic.cz	2025-01-15 01:49	208.91.197.27	0				Virgin Islands (British)	208.91.197.27
2025-01-15 03:41	http://cdn0.iwantbabes.com/out.php?site=https://indic.cz/	[Redirect-301]	URL Redirect	URL Shortener	X	1			indic.cz	https://indic.cz/	2025-01-15 03:41	54.172.188.107	2				United States	54.172.188.107
2025-01-15 02:32	http://cellphonepower.org/__media__/js/netsoltrademark.php?d=indic.cz	Indic.cz	URL Redirect	URL Shortener	X	1	0	2	indic.cz	http://indic.cz	2025-01-15 02:32	208.91.197.26	0				Virgin Islands (British)	208.91.197.26
2025-01-15 01:49	http://cfcurrency.com/__media__/js/netsoltrademark.php?d=indic.cz	Indic.cz	URL Redirect	URL Shortener	X	1	0	2	indic.cz	http://indic.cz	2025-01-15 01:49	208.91.197.27	0				Virgin Islands (British)	208.91.197.27
2025-01-15 07:35	http://cgi.members.interq.or.jp/ox/shogo/ONEE/g_book/g_book.cgi?action=registerwww.campusvirtual.unt	[empty]	General Blogs	Blog Comment		1	2	24	indic.cz	https://indic.cz/	2025-01-15 07:35	150.95.255.199	0				Japan	150.95.255.199
2025-01-15 07:23	http://cgi.www5b.biglobe.ne.jp/~iolite/board/clever.cgi?mode=res&details=0644	[empty]	General Blogs	Blog Comment		1	0	1276	indic.cz	https://indic.cz/	2025-01-15 07:23	160.13.60.168	0				Japan	160.13.60.168
2025-01-15 03:19	http://cgi.www5d.biglobe.ne.jp/~yanagi-k/cgi-bin/ccbbs/ccbbs.cgi	[empty]	General Blogs	Blog Comment		1	1	15	indic.cz	https://indic.cz/	2025-01-15 03:19	160.13.60.168	0				Japan	160.13.60.168
2025-01-15 08:00	http://cgi.www5e.biglobe.ne.jp/~nao-love/bkclfn01/clever.cgi?mode=res&amp&review=0813	[empty]	General Blogs	Blog Comment		1	2	176	indic.cz	https://indic.cz/	2025-01-15 08:00	160.13.60.168	0				Japan	160.13.60.168
2025-01-15 07:26	http://cgi.www5f.biglobe.ne.jp/%7Eflipside/cgi-bin/bbs/variable.cgi	[empty]	General Blogs	Blog Comment	X	1	11	13	indic.cz	https://indic.cz/	2025-01-15 07:26	160.13.60.168	0				Japan	160.13.60.168
2025-01-15 07:59	http://cgi2.bekkoame.ne.jp/cgi-bin/user/u85488/cgi-bin/douraku.cgi?file=4	HomePage	General Blogs	Blog Comment	X	1	0	14	indic.cz	https://indic.cz/	2025-01-15 07:59	150.95.255.173	0				Japan	150.95.255.173
2025-01-15 04:58	http://chelima.com/freecgi/EasyBBS/index.cgi?bid=1	https://indic.cz/	General Blogs	Blog Comment	X	1	54	10	indic.cz	https://indic.cz/	2025-01-15 04:58	153.122.205.45	0				Japan	153.122.205.45
2025-01-15 06:12	http://chelo.nnov.org/common/redir.php?http://admaro.com.pl/2014/06/01/sed-eleifend-sed/	slot gacor	General Blogs	Blog Comment		1	33	30	indic.cz	https://indic.cz/	2025-01-15 06:12	188.40.115.86	5				Germany	188.40.115.86
2025-01-15 02:29	http://chibicon.net/rank/out.php?out=https://indic.cz/	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz/	2025-01-15 02:29	203.196.23.85	0				Japan	203.196.23.85
2025-01-15 08:23	http://child-life.jp/cgi/kangae/kangae.cgi	HOME	General Blogs	Blog Comment	X	1	12	343	indic.cz	https://indic.cz/	2025-01-15 08:23	118.27.125.186	0				Japan	118.27.125.186
2025-01-15 05:48	http://chiringuitopicasso.com/index.php/component/k2/item/366-ensalada-de-pimientos-asados	slot online	General Blogs	Blog Comment		1	76	12	indic.cz	http://indic.cz/	2025-01-15 05:48	94.23.81.82	0				Spain	94.23.81.82
2025-01-15 11:43	http://chuchelo.nnov.org/common/redir.php?http://www.aha.ru/~fordmax/wwwboard/messages/324.html	https://indic.cz/	General Blogs	Blog Comment	X	1	9	1	indic.cz	https://indic.cz/	2025-01-15 11:43	188.40.115.86	5				Germany	188.40.115.86
2025-01-15 03:42	http://church.com.hk/acms/ChangeLang.asp?lang=CHS&url=https://indic.cz/	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz/	2025-01-15 03:42	218.255.146.218	0				Hong Kong	218.255.146.218
2025-01-15 01:49	http://ci4sec.uk/__media__/js/netsoltrademark.php?d=indic.cz	Indic.cz	URL Redirect	URL Shortener	X	1	0	2	indic.cz	http://indic.cz	2025-01-15 01:49	208.91.197.39	0				United Kingdom	208.91.197.39
2025-01-15 02:56	http://cies.xrea.jp/jump/?https://indic.cz/	https://indic.cz/	URL Redirect	URL Shortener	X	1	2	3	indic.cz	https://indic.cz/	2025-01-15 02:56	160.251.150.104	4				Japan	160.251.150.104
2025-01-15 19:00	http://cinesoku.net/archives/34672.html	situs slot	General Blogs	Blog Comment		1	62	35	indic.cz	https://indic.cz/	2025-01-15 19:00	202.254.236.144	0				Japan	202.254.236.144
2025-01-15 02:33	http://cityfirerestaurant.com/__media__/js/netsoltrademark.php?d=indic.cz	Indic.cz	URL Redirect	URL Shortener	X	1	0	2	indic.cz	http://indic.cz	2025-01-15 02:33	208.91.197.27	0				Virgin Islands (British)	208.91.197.27
2025-01-15 02:19	http://ck.yektanet.com/a/click/v4-hnFVXfMfd-5-qN-cm-AJG-idh-iZPdWE-a-em/TfxO0m7ar8DLa_1QyqeZf_gCJ0Rk0lkL1CG8EPwUr2g/?redirect=https%3A%2F%2Findic.cz&gat=undefined	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz?utm_source=mygearbox&utm_medium=native&utm_campaign=Native-Lunch&utm_term=yn_item_102146&utm_content=eghtesadnews.com&utm_yn=v4-MTAyMTQ2OjMwOTQ1OjQxMzoxMzY6MTAzMToxOjA&utm_yn_data=vaaaaaabcaaaaijpamylrqhoqgaaaabdqqsabaaaeiaqcfwxielnovmvdgpbhta3jxmfzdqrcmmfptculzofsvuzs7m5buumcsnmygy22mgfbuoocfkb3vk4rsm4aaaaaaaaaaaaqaaiaaebc3lubaa3&utm_yn_plt=yektanet&utm_yn_ab=	2025-01-15 02:19	185.166.104.4	3				Iran	185.166.104.4
2025-01-15 01:49	http://classboard01.deb.kr/bbs/board.php?bo_table=free&wr_id=876860	Lazuri88	GnuBoard	Article		1	18	2	indic.cz	https://indic.cz/	2025-01-15 01:49	110.10.129.36	0				South Korea	110.10.129.36
2025-01-15 01:53	http://click.securedvisit.com/c4/?/2278585354_407167865/12/0000026046/0007_03551/a6a120b5a0504793a70ee6cabfbdce41/indic.cz	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz	2025-01-15 01:53	44.212.114.4	0				United States	44.212.114.4
2025-01-15 02:03	http://clicktrack.pubmatic.com/AdServer/AdDisplayTrackerServlet?clickData=JnB1YklkPTE1NjMxMyZzaXRlSWQ9MTk5MDE3JmFkSWQ9MTA5NjQ2NyZrYWRzaXplaWQ9OSZ0bGRJZD00OTc2OTA4OCZjYW1wYWlnbklkPTEyNjcxJmNyZWF0aXZlSWQ9MCZ1Y3JpZD0xOTAzODY0ODc3ODU2NDc1OTgwJmFkU2VydmVySWQ9MjQzJmltcGlkPTU0MjgyODhFLTYwRjktNDhDMC1BRDZELTJFRjM0M0E0RjI3NCZtb2JmbGFnPTImbW9kZWxpZD0yODY2Jm9zaWQ9MTIyJmNhcnJpZXJpZD0xMDQmcGFzc2JhY2s9MA==_url=https://indic.cz/	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz/	2025-01-15 02:03	104.36.113.43	4				United States	104.36.113.43
2025-01-15 21:08	http://clinique-kenzi.com/clinique/index.php/component/k2/item/16-investigationes-lectores	[empty]	General Blogs	Blog Comment		1	44	27	indic.cz	https://indic.cz/	2025-01-15 21:08	94.130.133.23	0				Germany	94.130.133.23
2025-01-15 02:17	http://clossscar.rknavi.com/search/rkcount.cgi?id=2005070103043413&url=https://indic.cz/	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz/	2025-01-15 02:17	118.27.125.211	0				Japan	118.27.125.211
2025-01-15 01:49	http://cnbtenn.net/__media__/js/netsoltrademark.php?d=indic.cz	Indic.cz	URL Redirect	URL Shortener	X	1	0	2	indic.cz	http://indic.cz	2025-01-15 01:49	208.91.197.27	0				Virgin Islands (British)	208.91.197.27
2025-01-15 12:24	http://co001r.itsix.kr/bbs/board.php?bo_table=free&wr_id=184586	situs toto	GnuBoard	Article	X	1	46	2	indic.cz	https://indic.cz/	2025-01-15 12:24	222.239.90.57	0				South Korea	222.239.90.57
2025-01-15 02:34	http://componeers.com/__media__/js/netsoltrademark.php?d=indic.cz	Indic.cz	URL Redirect	URL Shortener	X	1	0	2	indic.cz	http://indic.cz	2025-01-15 02:34	208.91.197.26	0				Virgin Islands (British)	208.91.197.26
2025-01-15 05:45	http://compos.ev.q.pi40i.n.t.e.rloca.l.qs.j.y@asmzine.net/geekly-rewind/2019/07/13/thanks-for-twenty-years-a-look-back-at-two-decades-of-asm/	slot online	General Blogs	Blog Comment		1	7	62	indic.cz	https://indic.cz/	2025-01-15 05:45		0					0.0.0.0
2025-01-15 01:48	http://concoursegarage.com/__media__/js/netsoltrademark.php?d=indic.cz	Indic.cz	URL Redirect	URL Shortener	X	1	0	2	indic.cz	http://indic.cz	2025-01-15 01:48	208.91.197.27	0				Virgin Islands (British)	208.91.197.27
2025-01-15 01:49	http://conexpoindia.org/__media__/js/netsoltrademark.php?d=indic.cz	Indic.cz	URL Redirect	URL Shortener	X	1	0	2	indic.cz	http://indic.cz	2025-01-15 01:49	208.91.197.23	0				Virgin Islands (British)	208.91.197.23
2025-01-16 19:33	http://consol-m.ru/bitrix/rk.php?goto=https://ange.pl/featured-image-homepage/	situs toto	General Blogs	Blog Comment		1	26	15	indic.cz	https://indic.cz/	2025-01-16 19:33	92.53.96.137	2				Russian Federation	92.53.96.137
2025-01-15 00:27	http://copy16.ru/bitrix/rk.php?goto=https://indic.cz/	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz/	2025-01-15 00:27	188.225.21.131	2				Russian Federation	188.225.21.131
2025-01-15 02:29	http://coral-sendai.jp/?wptouch_switch=mobile&redirect=https://indic.cz/	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz/	2025-01-15 02:29	118.27.125.234	0				Japan	118.27.125.234
2025-01-15 02:39	http://core.iprom.net/Click?mediumID=107&siteID=2259&adID=340797&zoneID=32&time=1573979558016&redirect=https%3A%2F%2Findic.cz	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz/	2025-01-15 02:39	195.5.165.20	0				Slovenia	195.5.165.20
2025-01-15 07:14	http://cornertown.de/de/component/k2/item/1-consulting_de.html?utm_referrer=7dach.ru	situs toto	General Blogs	Blog Comment		0	81	22	indic.cz	http://indic.cz/	2025-01-15 07:14	85.13.130.160	0				Germany	85.13.130.160
2025-01-15 02:35	http://coventryappraiser.biz/__media__/js/netsoltrademark.php?d=indic.cz	Indic.cz	URL Redirect	URL Shortener	X	1	0	2	indic.cz	http://indic.cz	2025-01-15 02:35	208.91.197.127	0				Virgin Islands (British)	208.91.197.127
2025-01-15 02:07	http://cpanet.com/your_practice/site.asp?AID=11&LIST=032&URL=https://indic.cz/	[Redirect-Frame]	URL Redirect	URL Shortener		1	1	1	indic.cz	https://indic.cz/	2025-01-15 02:07	76.12.146.147	0				United States	76.12.146.147
2025-01-15 18:34	http://cpasteur.free.fr/spip.php?article16	situs slot	SPIP	Blog Comment		1	74	28	indic.cz	https://indic.cz/	2025-01-15 18:34	212.27.63.130	5				France	212.27.63.130
2025-01-15 01:54	http://crescent.netcetra.com/inventory/military/dfars/?saveme=MS51957-42%2A&redirect=https%3A%2F%2Findic.cz	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz	2025-01-15 01:54	208.77.210.16	0				United States	208.77.210.16
2025-01-15 03:03	http://crewroom.alpa.org/SAFETY/LinkClick.aspx?link=https://indic.cz/	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz/	2025-01-15 03:03	4.255.89.184	2				United States	4.255.89.184
2025-01-15 02:32	http://cristiano-family.com/__media__/js/netsoltrademark.php?d=indic.cz	Indic.cz	URL Redirect	URL Shortener	X	1	0	2	indic.cz	http://indic.cz	2025-01-15 02:32	208.91.197.27	0				Virgin Islands (British)	208.91.197.27
2025-01-15 03:40	http://crm.innovaeducacion.com/Auxiliar/Campania/archivo.aspx?linkendok=1&acmarkinnova=9&cmarkinnova=0&emarkinnova=0&emmarkinnova=&srcmarkinnova=https%3A%2F%2Findic.cz&desmarkinnova=archivo_web&nommarkinnova=&hostinnova=blog.innovaeducacion.es&guimarkinnova=c773f899-49c7-45cd-a0bb-2ae1552d2dda&nop=1&ancla=	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz	2025-01-15 03:40	82.223.54.118	0				Spain	82.223.54.118
2025-01-15 08:41	http://crm.supermamki.ru/go.php?http://ram.ne.jp/link.cgi%3Fhttp://woostersource.co.uk/%3Fpage_id=2	lazuri88	General Blogs	Blog Comment	X	1	21	8	indic.cz	https://indic.cz/	2025-01-15 08:41	91.242.168.20	7				Russian Federation	91.242.168.20
2025-01-15 01:52	http://cse.google.jo/url?q=https://indic.cz/	https://indic.cz/	URL Redirect	URL Shortener	X	1	1	1	indic.cz	https://indic.cz/	2025-01-15 01:52	172.217.194.100	5				Jordan	172.217.194.100
2025-01-15 01:49	http://cse.google.lt/url?sa=i&url=https://indic.cz/	https://indic.cz/	URL Redirect	URL Shortener	X	1	1	1	indic.cz	https://indic.cz/	2025-01-15 01:49	172.217.194.101	7				Lithuania	172.217.194.101
2025-01-15 03:03	http://cta-redirect.ex.co/redirect?&web=https://indic.cz/	[Redirect-301]	URL Redirect	URL Shortener	X	1			indic.cz	https://indic.cz/	2025-01-15 03:03	44.216.0.102	4				Colombia	44.216.0.102
2025-01-15 08:24	http://cultcalend.ru/bitrix/rk.php?goto=http://1obl.tv/bitrix/redirect.php%3Fevent1=click_to_call&event2=&event3=&goto=http://aha.ru/~fordmax/wwwboard/messages/324.html	https://indic.cz/	General Blogs	Blog Comment	X	1	9	1	indic.cz	https://indic.cz/	2025-01-15 08:24	188.225.23.115	2				Russian Federation	188.225.23.115
2025-01-15 02:28	http://customer.cntexnet.com/g.html?PayClick=0&Url=https://indic.cz/	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz/	2025-01-15 02:28	222.73.8.57	0				China	222.73.8.57
2025-01-15 01:49	http://cvamllc.com/__media__/js/netsoltrademark.php?d=indic.cz	Indic.cz	URL Redirect	URL Shortener	X	1	0	2	indic.cz	http://indic.cz	2025-01-15 01:49	208.91.197.27	0				Virgin Islands (British)	208.91.197.27
2025-01-15 01:47	http://cwa4100.org/uebimiau/redir.php?https://indic.cz/	[Redirect-Meta-0]	URL Redirect	URL Shortener	X	1	0	2	indic.cz	https://indic.cz/	2025-01-15 01:47	185.151.30.194	0				United Kingdom	185.151.30.194
2025-01-15 01:49	http://cyber.usask.ca/login?url=https://indic.cz/	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz/	2025-01-15 01:49	128.233.210.97	5				Canada	128.233.210.97
2025-01-15 12:44	http://cypresstruckworks.com/index.php?option=com_k2&view=item&id=29	[empty]	General Blogs	Blog Comment		1	53	23	indic.cz	https://indic.cz/	2025-01-15 12:44	198.12.237.97	0				United States	198.12.237.97
2025-01-15 03:20	http://cz23.ru/bitrix/redirect.php?event1=click_to_call&event2=&event3=&goto=https://indic.cz/	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz/	2025-01-15 03:20	178.21.10.97	5				Russian Federation	178.21.10.97
2025-01-15 03:04	http://d.china-ef.com/goto.aspx?url=https://indic.cz/	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz/	2025-01-15 03:04	117.62.238.67	3				China	117.62.238.67
2025-01-15 04:58	http://d250g2.com/yybbs/yybbs.cgi	home	General Blogs	Blog Comment	X	1	29	11	indic.cz	https://indic.cz/	2025-01-15 04:58	150.95.203.224	0				Japan	150.95.203.224
2025-01-15 03:45	http://da-ca-miminhos.com/contacto?tip=ExternalLink&link=http://1proff.ru/bitrix/redirect.php%3Fgoto=http://3d-pechat-ufa.ru	[empty]	General Blogs	Blog Comment		1	45	5	indic.cz	https://indic.cz/	2025-01-15 03:45	195.22.26.30	0				Portugal	195.22.26.30
2025-01-15 00:28	http://daddymodel.info/cgi-bin/out.cgi?id=38&l=top02&t=100t&u=https://indic.cz/	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz/	2025-01-15 00:28	104.21.3.232	0					104.21.3.232
2025-01-15 04:58	http://dagashi.websozai.jp/keiji/kakikomitai.cgi?	[empty]	General Blogs	Blog Comment		1	1	34	indic.cz	https://indic.cz/	2025-01-15 04:58	219.94.128.143	2				Japan	219.94.128.143
2025-01-15 03:36	http://daitda.wavework.kr/shop/bannerhit.php?bn_id=6&url=https%3A%2F%2Findic.cz	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz	2025-01-15 03:36	221.141.3.121	0				South Korea	221.141.3.121
2025-01-15 17:29	http://damoa8949.com/bbs/board.php?bo_table=free&wr_id=122833	Lazuri88	GnuBoard	Article		1	10	8	indic.cz	https://indic.cz/	2025-01-15 17:29	183.111.167.123	0				South Korea	183.111.167.123
2025-01-15 12:07	http://dangan.icpkorea.com/bbs/board.php?bo_table=free&wr_id=478888	slot online	GnuBoard	Article		1	39	4	indic.cz	https://indic.cz/	2025-01-15 12:07	1.213.162.98	0				South Korea	1.213.162.98
2025-01-15 01:56	http://daniazanotto.com/?wptouch_switch=desktop&redirect=https%3A%2F%2Findic.cz	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz	2025-01-15 01:56	37.156.244.12	0				Italy	37.156.244.12
2025-01-15 08:35	http://daun21.com/bbs/board.php?bo_table=free&wr_id=343002	slot	GnuBoard	Article		1	31	2	indic.cz	https://indic.cz/	2025-01-15 08:35	121.152.44.165	0				South Korea	121.152.44.165
2025-01-15 03:34	http://dbc.pathroutes.com/dbc?dbcanid=081984768509215789637677497652825487733&url=https%3A%2F%2Findic.cz&dcp=psn.58700003193671176&gclid=CMmEyJ_w0uICFVODxQIdlecP-Q&gclsrc=ds	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz?dcp=psn.58700003193671176&gclid=CMmEyJ_w0uICFVODxQIdlecP-Q&gclsrc=ds	2025-01-15 03:34	209.132.243.15	0				United States	209.132.243.15
2025-01-15 13:24	http://dd510.com/go.asp?url=http://inumoaruke.jp/newpage2006104b.shtml	Web	General Blogs	Blog Comment	X	1	3	13	indic.cz	https://indic.cz/	2025-01-15 13:24	116.255.238.43	0				China	116.255.238.43
2025-01-15 00:26	http://deargeek.com/__media__/js/netsoltrademark.php?d=indic.cz	Indic.cz	Fast Indexer	Indexer	X	1	0	2	indic.cz	http://indic.cz	2025-01-15 00:26	208.91.197.24	0				Virgin Islands (British)	208.91.197.24
2025-01-15 02:28	http://deeline.ru/bitrix/redirect.php?event1=&event2=&event3=&goto=https://indic.cz/	[Redirect-Meta-30]	URL Redirect	URL Shortener		1	0	2	indic.cz	https://indic.cz/	2025-01-15 02:28	213.239.201.56	3				Russian Federation	213.239.201.56
2025-01-16 17:12	http://demangegall.com/bbs/board.php?bo_table=free&wr_id=113871	lazuri 88	GnuBoard	Article		1	11	3	indic.cz	https://indic.cz/	2025-01-16 17:12	112.175.184.31	0				South Korea	112.175.184.31
2025-01-15 01:56	http://demos-internet.ru/bitrix/rk.php?id=17&site_id=s1&event1=banner&event2=click&goto=https://indic.cz/	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz/	2025-01-15 01:56	194.87.5.183	3				Russian Federation	194.87.5.183
2025-01-15 02:05	http://denwauranai-navi.com/st-manager/click/track?id=4593&type=raw&url=https%3A%2F%2Findic.cz	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz	2025-01-15 02:05	138.3.223.229	0				Japan	138.3.223.229
2025-01-15 01:48	http://deprensa.com/medios/vete/?a=https://indic.cz/	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz/	2025-01-15 01:48	195.154.29.177	0				France	195.154.29.177
2025-01-15 02:28	http://derefugie.be/wp-content/themes/eatery/nav.php?-Menu-=https://indic.cz/	[Redirect-302]	URL Redirect	URL Shortener		1			indic.cz	https://indic.cz/	2025-01-15 02:28	54.76.181.193	0				Belgium	54.76.181.193
2025-01-15 03:34	http://desciora.com/__media__/js/netsoltrademark.php?d=indic.cz	Indic.cz	URL Redirect	URL Shortener	X	1	0	2	indic.cz	http://indic.cz	2025-01-15 03:34	208.91.197.26	0				Virgin Islands (British)	208.91.197.26
2025-01-16 05:15	http://deutschekeramik.de/?page_id=2	lazuri88	General Blogs	Blog Comment		1	22	91	indic.cz	https://indic.cz/	2025-01-16 05:15	217.160.0.66	0				Germany	217.160.0.66
